"","SubjectID_right_unique","SubjectID_left_unique","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept_left","Slope_left","Intercept_right","Slope_right","skill_dif","Response_left_abs","Response_right_abs","conf_dif","z_Response_left","z_Response_right"
"1079","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r04y16g13b13.jpeg","Stim\r18y13g28b06.jpeg",4,18,16,13,13,28,13,6,-2,1,-1,0,1,0,1,0.937,2.616,1.22,0,2,"gul","38_40",-3,1,0,0,"Left_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,0.989312723649356,2,1,11.1002244893225,-0.713331144381699,-0.0642627673942869
"1080","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r11y14g08b23.jpeg","Stim\r12y12g14b26.jpeg",11,12,14,12,8,14,23,26,-2,3,0,1,1,0,0,2.479,2.377,0,1.315,2,"gul","38_40",-2,1,0,1,"Right_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,1.01080272809109,2,3,-1.17114748557607,-0.713331144381699,0.83541597612573
"1081","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r21y01g04b27.jpeg","Stim\r22y02g34b05.jpeg",21,22,1,2,4,34,27,5,-1,3,0,1,0,1,1,1.533,2.557,0,1.326,2,"gul","38_40",1,1,0,1,"Right_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,1.01080272809109,1,3,-5.27016368509233,-0.158518032084822,0.83541597612573
"1082","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r02y10g14b11.jpeg","Stim\r21y03g15b37.jpeg",2,21,10,3,14,15,11,37,-2,3,0,1,0,1,1,0.864,1.727,0,1.292,2,"grøn","38_40",1,1,0,1,"Right_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,1.01080272809109,2,3,-1.17114748557607,-0.713331144381699,0.83541597612573
"1083","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r04y28g27b06.jpeg","Stim\r11y26g25b38.jpeg",4,11,28,26,27,25,6,38,2,-1,1,0,0,1,0,1.339,2.118,1.293,0,2,"grøn","38_40",-2,0,1,1,"Left_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,0.989312723649356,2,1,-1.56225381701576,1.50592130480581,-0.963941510914304
"1084","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r14y12g04b29.jpeg","Stim\r03y11g01b26.jpeg",14,3,12,11,4,1,29,26,-1,1,0,1,1,0,0,1.753,2.516,0,5.448,2,"grøn","38_40",-3,1,0,1,"Right_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,1.01080272809109,1,1,0.405397206545564,-0.158518032084822,-0.0642627673942869
"1085","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r22y02g34b05.jpeg","Stim\r05y40g33b16.jpeg",22,5,2,40,34,33,5,16,-2,3,1,0,1,0,0,1.051,1.948,2.141,0,2,"grøn","38_40",-1,1,0,1,"Left_lead","Female","Female","surrender",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,0.989312723649356,2,3,-0.853863422255577,-0.713331144381699,0.83541597612573
"1086","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r09y02g05b02.jpeg","Stim\r19y10g06b15.jpeg",9,19,2,10,5,6,2,15,-2,1,0,-1,0,1,0,1.023,1.329,0,2.836,2,"grøn","38_40",1,1,0,0,"Right_lead","Female","Female","surrender",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,1.01080272809109,2,1,0.0900882681212364,-0.713331144381699,-0.0642627673942869
"1087","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r10y03g03b07.jpeg","Stim\r01y27g01b01.jpeg",10,1,3,27,3,1,7,1,2,-1,1,0,0,1,0,1.738,1.385,1.236,0,2,"grøn","38_40",-2,0,1,1,"Left_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,0.989312723649356,2,1,-1.56225381701576,1.50592130480581,-0.963941510914304
"1088","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r13y33g08b23.jpeg","Stim\r15y16g12b03.jpeg",13,15,33,16,8,12,23,3,2,-1,0,1,1,0,1,1.006,0.87,0,2.836,2,"grøn","38_40",4,0,1,1,"Right_lead","Female","Female","surrender",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,1.01080272809109,2,1,-0.640100852440364,1.50592130480581,-0.963941510914304
"1089","40_2","38_2","38",40,"Female","Female",22,26,"Stim\r09y17g32b21.jpeg","Stim\r06y14g31b25.jpeg",9,6,17,14,32,31,21,25,-2,2,0,1,1,0,0,0.976,1.16,0,3.69,2,"grøn","38_40",-1,1,0,1,"Right_lead","Female","Female","stick",0.00786629769640587,0.200628480265679,0.416915548133584,0.202795815185318,1.01080272809109,2,2,-0.540529608727418,-0.713331144381699,0.385576604365721
"1090","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r19y15g35b05.jpeg","Stim\r17y07g07b24.jpeg",19,17,15,7,35,7,5,24,2,-2,0,1,0,1,0,4.891,5.235,0,2.606,1,"rød","43_41",-2,0,1,1,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,2,2,-1.30681818181818,0.965478196619762,-1.26170446149173
"1091","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r06y36g16b14.jpeg","Stim\r10y07g11b10.jpeg",6,10,36,7,16,11,14,10,-2,2,-1,0,0,1,0,3.997,3.144,8.429,0,1,"rød","43_41",4,1,0,0,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,2,2,-0.861538461538462,-0.614395216030758,0.713137304321415
"1092","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r14y10g15b15.jpeg","Stim\r17y20g40b07.jpeg",14,17,10,20,15,40,15,7,4,-2,1,0,1,0,1,1.275,2.485,3.368,0,1,"rød","43_41",3,0,1,1,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,4,2,-1.39130434782609,1.75541490294502,-1.26170446149173
"1093","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r11y14g08b23.jpeg","Stim\r19y10g06b15.jpeg",11,19,14,10,8,6,23,15,-4,2,0,-1,0,1,0,1.951,1.566,0,2.438,1,"rød","43_41",8,1,0,0,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,4,2,-0.5078125,-1.40433192235602,0.713137304321415
"1094","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r09y06g26b32.jpeg","Stim\r05y28g23b30.jpeg",9,5,6,28,26,23,32,30,-2,2,0,-1,1,0,1,2.052,3.447,0,4.416,1,"rød","43_41",-4,1,0,0,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,2,2,-1.16071428571429,-0.614395216030758,0.713137304321415
"1095","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r15y17g24b30.jpeg","Stim\r16y21g04b04.jpeg",15,16,17,21,24,4,30,4,4,-2,0,1,1,0,1,1.359,2.706,0,1.844,1,"rød","43_41",1,0,1,1,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,4,2,-0.71875,1.75541490294502,-1.26170446149173
"1096","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r13y24g05b28.jpeg","Stim\r10y03g03b07.jpeg",13,10,24,3,5,3,28,7,4,-2,0,1,0,1,0,1.936,1.584,0,1.878,1,"rød","43_41",-3,0,1,1,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,4,2,-0.71875,1.75541490294502,-1.26170446149173
"1097","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r13y21g23b09.jpeg","Stim\r17y22g16b15.jpeg",13,17,21,22,23,16,9,15,2,-3,1,0,1,0,1,2.661,2.04,3.243,0,1,"rød","43_41",4,0,1,1,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,2,3,-0.55,0.965478196619762,-1.75541490294502
"1098","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r12y12g14b26.jpeg","Stim\r13y24g05b28.jpeg",12,13,12,24,14,5,26,28,-2,2,0,-1,0,1,0,3.834,2.798,0,7.022,1,"rød","43_41",1,1,0,0,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,2,2,-1.16071428571429,-0.614395216030758,0.713137304321415
"1099","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r10y27g22b14.jpeg","Stim\r06y36g16b14.jpeg",10,6,27,36,22,16,14,14,-1,2,-1,0,1,0,1,2.327,2.023,3.165,0,1,"rød","43_41",-4,1,0,0,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,1,2,-0.307692307692308,-0.219426862868128,0.713137304321415
"1100","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r13y24g05b28.jpeg","Stim\r18y19g14b27.jpeg",13,18,24,19,5,14,28,27,2,-2,0,1,0,1,0,3.098,3.278,0,4.382,1,"blå","43_41",-1,0,1,1,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,2,2,-1.30681818181818,0.965478196619762,-1.26170446149173
"1101","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r15y16g12b03.jpeg","Stim\r02y19g24b04.jpeg",15,2,16,19,12,24,3,4,-1,2,0,1,0,1,1,1.806,1.571,0,2.392,1,"blå","43_41",1,1,0,1,"Right_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,1,2,-3.25,-0.219426862868128,0.713137304321415
"1102","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r17y20g40b07.jpeg","Stim\r10y27g22b14.jpeg",17,10,20,27,40,22,7,14,-2,2,1,0,0,1,1,2.833,2.862,5.986,0,1,"blå","43_41",7,1,0,1,"Left_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,2,2,-0.861538461538462,-0.614395216030758,0.713137304321415
"1103","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r12y07g07b17.jpeg","Stim\r19y10g06b15.jpeg",12,19,7,10,7,6,17,15,-2,2,0,-1,1,0,1,1.704,3.318,0,2.065,1,"blå","43_41",-2,1,0,0,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,2,2,-1.16071428571429,-0.614395216030758,0.713137304321415
"1104","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r11y14g08b23.jpeg","Stim\r07y14g27b22.jpeg",11,7,14,14,8,27,23,22,-1,2,1,0,1,0,0,1.823,2.153,3.424,0,1,"blå","43_41",-1,1,0,1,"Left_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,1,2,-0.307692307692308,-0.219426862868128,0.713137304321415
"1105","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r09y17g32b21.jpeg","Stim\r17y07g07b24.jpeg",9,17,17,7,32,7,21,24,2,-2,1,0,1,0,1,2.711,1.517,1.822,0,1,"blå","43_41",3,0,1,1,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,2,2,-0.765217391304348,0.965478196619762,-1.26170446149173
"1106","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r08y09g09b11.jpeg","Stim\r09y15g18b07.jpeg",8,9,9,15,9,18,11,7,-1,2,1,0,0,1,1,1.805,2.336,2.359,0,1,"gul","43_41",6,1,0,1,"Left_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,1,2,-0.307692307692308,-0.219426862868128,0.713137304321415
"1107","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r17y12g19b18.jpeg","Stim\r06y14g31b25.jpeg",17,6,12,14,19,31,18,25,-2,2,-1,0,0,1,0,1.723,2.166,1.434,0,1,"gul","43_41",2,1,0,0,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,2,2,-0.861538461538462,-0.614395216030758,0.713137304321415
"1108","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r02y10g14b11.jpeg","Stim\r04y16g13b13.jpeg",2,4,10,16,14,13,11,13,2,-2,-1,0,1,0,0,2.181,4.112,2.797,0,1,"gul","43_41",6,0,1,0,"Left_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,2,2,-0.765217391304348,0.965478196619762,-1.26170446149173
"1109","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r22y35g09b11.jpeg","Stim\r13y33g08b23.jpeg",22,13,35,33,9,8,11,23,-4,3,-1,0,1,0,1,1.665,2.194,2.514,0,1,"gul","43_41",-2,1,0,0,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,4,3,-1.16363636363636,-1.40433192235602,1.2068477457747
"1110","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r08y23g10b29.jpeg","Stim\r10y27g22b14.jpeg",8,10,23,27,10,22,29,14,-1,2,1,0,0,1,1,1.603,2.334,1.96,0,1,"gul","43_41",4,1,0,1,"Left_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,1,2,-0.307692307692308,-0.219426862868128,0.713137304321415
"1111","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r21y24g16b04.jpeg","Stim\r22y23g20b06.jpeg",21,22,24,23,16,20,4,6,-2,2,-1,0,1,0,1,1.471,2.85,1.881,0,1,"gul","43_41",-1,1,0,0,"Left_lead","Male","Male","stick",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,2,2,-0.861538461538462,-0.614395216030758,0.713137304321415
"1112","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r05y40g33b16.jpeg","Stim\r10y37g07b02.jpeg",5,10,40,37,33,7,16,2,-4,2,0,-1,1,0,1,1.817,3.065,0,1.693,1,"gul","43_41",-3,1,0,0,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,4,2,-0.5078125,-1.40433192235602,0.713137304321415
"1113","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r11y14g08b23.jpeg","Stim\r11y10g06b19.jpeg",11,11,14,10,8,6,23,19,2,-2,0,1,0,1,0,1.456,1.518,0,3.361,1,"gul","43_41",-4,0,1,1,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,2,2,-1.30681818181818,0.965478196619762,-1.26170446149173
"1114","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r08y12g20b03.jpeg","Stim\r06y36g16b14.jpeg",8,6,12,36,20,16,3,14,1,-1,-1,0,0,1,1,1.756,3.054,2.731,0,1,"grøn","43_41",-4,0,1,0,"Left_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,0.994808716904731,1,1,-0.742857142857143,0.570509843457132,-0.767994020038447
"1115","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r09y17g32b21.jpeg","Stim\r06y14g31b25.jpeg",9,6,17,14,32,31,21,25,-3,2,0,-1,1,0,1,1.762,1.224,0,3.088,1,"grøn","43_41",-1,1,0,0,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,3,2,-0.706521739130435,-1.00936356919339,0.713137304321415
"1116","41_1","43_1","43",41,"Male","Male",25,21,"Stim\r04y16g13b13.jpeg","Stim\r15y05g12b10.jpeg",4,15,16,5,13,12,13,10,-3,2,0,-1,1,0,1,2.467,1.968,0,1.78,1,"grøn","43_41",-1,1,0,0,"Right_lead","Male","Male","surrender",-0.243275842193899,0.209999932478014,-0.013905001324461,0.21109579048665,1.00521837314757,3,2,-0.706521739130435,-1.00936356919339,0.713137304321415
"1117","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r19y10g06b15.jpeg","Stim\r15y16g12b03.jpeg",19,15,10,16,6,12,15,3,-1,2,0,-1,1,0,1,2.032,1.98,0,2.58,2,"rød","44_41",-4,1,0,0,"Right_lead","Male","Female","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,2,-2.31899512510083,-0.410734502047345,0.95249130795851
"1118","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r07y14g27b22.jpeg","Stim\r03y03g02b05.jpeg",7,3,14,3,27,2,22,5,-1,1,-1,0,1,0,1,0.952,1.948,1.693,0,2,"rød","44_41",-4,1,0,0,"Left_lead","Female","Male","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,1,-1.08940107813458,-0.410734502047345,0.377027809400244
"1119","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r14y10g15b15.jpeg","Stim\r15y16g12b03.jpeg",14,15,10,16,15,12,15,3,1,-2,-1,0,1,0,0,1.707,1.304,1.475,0,2,"rød","44_41",1,0,1,0,"Left_lead","Female","Male","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,2,-0.734120622722179,0.990594975525949,-1.34936268627456
"1120","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r08y09g09b11.jpeg","Stim\r10y03g03b07.jpeg",8,10,9,3,9,3,11,7,-2,2,0,-1,0,1,0,2.272,3.252,0,2.708,2,"rød","44_41",2,1,0,0,"Right_lead","Male","Female","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,2,2,-0.857019937537264,-1.11139924083399,0.95249130795851
"1121","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r21y24g16b04.jpeg","Stim\r22y23g20b06.jpeg",21,22,24,23,16,20,4,6,-1,2,0,1,0,1,1,3.032,1.346,0,3.603,2,"rød","44_41",1,1,0,1,"Right_lead","Male","Female","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,2,-2.31899512510083,-0.410734502047345,0.95249130795851
"1122","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r12y07g16b25.jpeg","Stim\r18y19g14b27.jpeg",12,18,7,19,16,14,25,27,1,-2,-1,0,1,0,0,1.61,1.234,2.062,0,2,"rød","44_41",6,0,1,0,"Left_lead","Female","Male","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,2,-0.734120622722179,0.990594975525949,-1.34936268627456
"1123","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r22y02g34b05.jpeg","Stim\r21y03g15b37.jpeg",22,21,2,3,34,15,5,37,-3,2,0,-1,1,0,1,1.351,1.264,0,1.734,2,"rød","44_41",-1,1,0,0,"Right_lead","Male","Female","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,3,2,-0.525638895022855,-1.81206397962064,0.95249130795851
"1124","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r15y16g12b03.jpeg","Stim\r03y03g02b05.jpeg",15,3,16,3,12,2,3,5,1,-1,0,1,1,0,1,3.35,2.096,0,2.872,2,"blå","44_41",2,0,1,1,"Right_lead","Male","Female","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,1,-0.781246833303786,0.990594975525949,-0.773899187716289
"1125","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r11y14g08b23.jpeg","Stim\r17y07g07b24.jpeg",11,17,14,7,8,7,23,24,-3,2,0,-1,0,1,0,1.42,1.101,0,2.183,2,"blå","44_41",1,1,0,0,"Right_lead","Male","Female","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,3,2,-0.525638895022855,-1.81206397962064,0.95249130795851
"1126","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r22y02g34b05.jpeg","Stim\r10y27g22b14.jpeg",22,10,2,27,34,22,5,14,-1,1,-1,0,0,1,0,1.685,1.546,3.065,0,2,"blå","44_41",9,1,0,0,"Left_lead","Female","Male","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,1,-1.08940107813458,-0.410734502047345,0.377027809400244
"1127","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r15y17g24b30.jpeg","Stim\r14y12g04b29.jpeg",15,14,17,12,24,4,30,29,-1,3,0,1,1,0,0,1.91,1.574,0,1.384,2,"blå","44_41",-1,1,0,1,"Right_lead","Male","Female","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,3,-3.72005467984925,-0.410734502047345,1.52795480651678
"1128","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r02y10g14b11.jpeg","Stim\r14y10g15b15.jpeg",2,14,10,10,14,15,11,15,2,-1,1,0,1,0,1,1.703,1.497,1.626,0,2,"blå","44_41",4,0,1,1,"Left_lead","Female","Male","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,2,1,-2.18537471179335,1.6912597143126,-0.773899187716289
"1129","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r17y07g07b24.jpeg","Stim\r13y33g08b23.jpeg",17,13,7,33,7,8,24,23,1,-2,-1,0,0,1,1,2.753,1.031,4.345,0,2,"blå","44_41",-1,0,1,0,"Left_lead","Female","Male","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,2,-0.734120622722179,0.990594975525949,-1.34936268627456
"1130","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r04y28g27b06.jpeg","Stim\r10y37g07b02.jpeg",4,10,28,37,27,7,6,2,-1,1,0,-1,0,1,0,2.714,1.893,0,2.961,2,"gul","44_41",9,1,0,0,"Right_lead","Male","Female","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,1,-0.917935570352413,-0.410734502047345,0.377027809400244
"1131","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r18y13g28b06.jpeg","Stim\r07y14g27b22.jpeg",18,7,13,14,28,27,6,22,-1,2,1,0,0,1,1,3.557,1.285,1.491,0,2,"gul","44_41",1,1,0,1,"Left_lead","Female","Male","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,2,-0.431221260094938,-0.410734502047345,0.95249130795851
"1132","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r15y05g12b10.jpeg","Stim\r05y09g02b34.jpeg",15,5,5,9,12,2,10,34,-1,1,-1,0,0,1,0,1.287,1.139,1.438,0,2,"gul","44_41",4,1,0,0,"Left_lead","Female","Male","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,1,-1.08940107813458,-0.410734502047345,0.377027809400244
"1133","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r09y02g05b02.jpeg","Stim\r09y06g26b32.jpeg",9,9,2,6,5,26,2,32,-1,2,0,1,0,1,1,1.714,0.809,0,1.546,2,"gul","44_41",4,1,0,1,"Right_lead","Male","Female","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,2,-2.31899512510083,-0.410734502047345,0.95249130795851
"1134","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r03y03g02b05.jpeg","Stim\r21y01g04b27.jpeg",3,21,3,1,2,4,5,27,1,-2,-1,0,0,1,1,1.87,1.47,1.913,0,2,"gul","44_41",-2,0,1,0,"Left_lead","Female","Male","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,0.993335820613544,1,2,-0.734120622722179,0.990594975525949,-1.34936268627456
"1135","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r09y15g18b07.jpeg","Stim\r15y16g12b03.jpeg",9,15,15,16,18,12,7,3,-3,2,0,1,0,1,1,1.859,1.028,0,4.697,2,"gul","44_41",1,1,0,1,"Right_lead","Male","Female","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,3,2,-0.525638895022855,-1.81206397962064,0.95249130795851
"1136","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r19y10g06b15.jpeg","Stim\r10y37g07b02.jpeg",19,10,10,37,6,7,15,2,-1,1,0,-1,0,1,0,2.054,1.693,0,2.005,2,"grøn","44_41",1,1,0,0,"Right_lead","Male","Female","surrender",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,1,-0.917935570352413,-0.410734502047345,0.377027809400244
"1137","41_2","44_2","44",41,"Female","Male",24,21,"Stim\r22y35g09b11.jpeg","Stim\r09y02g05b02.jpeg",22,9,35,2,9,5,11,2,-1,1,0,1,1,0,0,1.304,2.255,0,2.745,2,"grøn","44_41",-4,1,0,1,"Right_lead","Male","Female","stick",0.0818813981983761,0.204413017651425,0.315879265042862,0.205784401820089,1.00670888862373,1,1,-0.917935570352413,-0.410734502047345,0.377027809400244
